"song_key","total_ms_played","total_minutes_played","total_hours_played","play_count"
"Loski - Forrest Gump","790","0.0131666666666666","0.0002194444444444","1"
"Aligns - Friday Night Fire Fight","790","0.0131666666666666","0.0002194444444444","1"
"MAN WITH A MISSION - Blaze","790","0.0131666666666666","0.0002194444444444","1"
"Lady Gaga - Heavy Metal Lover","790","0.0131666666666666","0.0002194444444444","1"
"Sunny 2point0 - Man Down","790","0.0131666666666666","0.0002194444444444","1"
"No Hot Ashes - Goose","790","0.0131666666666666","0.0002194444444444","1"
"Johnny Stimson - Butterflies","790","0.0131666666666666","0.0002194444444444","1"
"Mac DeMarco - Just to Put Me Down","790","0.0131666666666666","0.0002194444444444","1"
"Lacrim - Boston George","790","0.0131666666666666","0.0002194444444444","1"
"Masego - Queen Tings","789","0.01315","0.0002191666666666","2"
"convolk - Hey","789","0.01315","0.0002191666666666","1"
"BTS - Outro: Circle Room Cypher","789","0.01315","0.0002191666666666","1"
"Key Glock - I'm Just Sayin","789","0.01315","0.0002191666666666","1"
"John Williams - Cantina Band","789","0.01315","0.0002191666666666","1"
"Yung Gravy - Gravy Train","789","0.01315","0.0002191666666666","2"
"The Platters - Only You (And You Alone)","789","0.01315","0.0002191666666666","1"
"Johnny Stimson - Flower","789","0.01315","0.0002191666666666","1"
"winskkj - Despedida","789","0.01315","0.0002191666666666","1"
"Gary Driscoll - The Old East End Tonight - Jason Bye Remix Radio Edit","789","0.01315","0.0002191666666666","1"
"slowthai - Ladies","789","0.01315","0.0002191666666666","1"
"Kanye West - I'm In It","789","0.01315","0.0002191666666666","1"
"Lil Tecca - SEPARATE WAYS","789","0.01315","0.0002191666666666","1"
"coldrain - MAYDAY (feat. Ryo from Crystal Lake)","789","0.01315","0.0002191666666666","2"
"Lil Gnar - Sticky Rice (feat. Germ)","789","0.01315","0.0002191666666666","2"
"BABY GRAVY - Welcome to Chilis","789","0.01315","0.0002191666666666","2"
"Onra - Ms. Ho","789","0.01315","0.0002191666666666","1"
"Ava Max - Kings & Queens","789","0.01315","0.0002191666666666","1"
"ilyhiryu - BEVLYNOUS - Ultra Slowed","789","0.01315","0.0002191666666666","1"
"Shocking Lemon - Soon","789","0.01315","0.0002191666666666","1"
"Blueface - Bussin (feat. Lil Pump)","789","0.01315","0.0002191666666666","1"
"Dreamer Isioma - Valentina","789","0.01315","0.0002191666666666","1"
"WWE - Cool (Carlito Caribbean Cool)","789","0.01315","0.0002191666666666","1"
"ciaffa - Pissy Pamper (They Tryna Be Cray)","789","0.01315","0.0002191666666666","1"
"Tory Lanez - Sweat It Out - Lost Tapes 2019","789","0.01315","0.0002191666666666","1"
"2NE1 - Goodbye","789","0.01315","0.0002191666666666","1"
"Katy Perry - Thinking Of You","789","0.01315","0.0002191666666666","1"
"Cristoforo Giordano - Terrestrial","789","0.01315","0.0002191666666666","1"
"Lil Yachty - Split/Whole Time","789","0.01315","0.0002191666666666","1"
"Aystar - Stepped In (feat. Giggs)","789","0.01315","0.0002191666666666","1"
"Yeat - Hëy","789","0.01315","0.0002191666666666","1"
"Marshmello - Spotlight","789","0.01315","0.0002191666666666","1"
"Sophia Loren - Almost in Your Arms (Love Song from Houseboat)","789","0.01315","0.0002191666666666","1"
"The PropheC - Kitho","789","0.01315","0.0002191666666666","1"
"Coda - Fighting Gold - English Ver.","789","0.01315","0.0002191666666666","2"
"Young Fanatic - RLMRD (Rappin Like My Rent Due)","789","0.01315","0.0002191666666666","1"
"Red Hot Chili Peppers - Sick Love","789","0.01315","0.0002191666666666","1"
"Lykke Li - last piece","789","0.01315","0.0002191666666666","1"
"Kali Uchis - Only Girl","789","0.01315","0.0002191666666666","2"
"Lil Tecca - Salty","789","0.01315","0.0002191666666666","1"
"Karri - only u","789","0.01315","0.0002191666666666","1"
"Gucci Mane - Curve (feat. The Weeknd)","789","0.01315","0.0002191666666666","1"
"jackboi Boomain - Prince Glo X Jackboy Boomain- Glockies","789","0.01315","0.0002191666666666","1"
"cosmo - Divine Failure","789","0.01315","0.0002191666666666","1"
"Sayuri - 月と花束","789","0.01315","0.0002191666666666","3"
"Welshly Arms - Legendary","789","0.01315","0.0002191666666666","1"
"bLAck pARty - I Love You More Than You Know (feat. Childish Gambino)","789","0.01315","0.0002191666666666","1"
"Igorek - My Love Танюха","789","0.01315","0.0002191666666666","1"
"Jeshi - 3210","789","0.01315","0.0002191666666666","1"
"Galileo Galilei - ロンリーボーイ","789","0.01315","0.0002191666666666","1"
"MIA GLADSTONE - Revolutionize","789","0.01315","0.0002191666666666","1"
"Tommy Newport - Movie Screen","789","0.01315","0.0002191666666666","1"
"Linkin Park - New Divide","789","0.01315","0.0002191666666666","1"
"Brennan Savage - Look at Me Now","789","0.01315","0.0002191666666666","1"
"Chuck Berry - Route 66","789","0.01315","0.0002191666666666","1"
"Ner Leva - Departure! (HUNTER x HUNTER)","788","0.0131333333333333","0.0002188888888888","2"
"Billie Eilish - when the party's over","788","0.0131333333333333","0.0002188888888888","2"
"Toshio Masuda - サスケのテーマ","788","0.0131333333333333","0.0002188888888888","2"
"Piero Piccioni - Luna, amore e no","787","0.0131166666666666","0.0002186111111111","2"
"Slowdown - Sonho do Brasil","783","0.01305","0.0002175","4"
"Ken Carson - Ghoul","783","0.01305","0.0002175","1"
"725 - PAIN JERSEY","781","0.0130166666666666","0.0002169444444444","2"
"RAYE - Oscar Winning Tears.","780","0.013","0.0002166666666666","1"
"2Pac - Still Ballin' - Nitty Remix","780","0.013","0.0002166666666666","1"
"P1Harmony - Back Down","780","0.013","0.0002166666666666","1"
"Baby Smoove - Tings","780","0.013","0.0002166666666666","1"
"BADTRIP MUSIC - S.X.N.D. N.X.D.E.S.","780","0.013","0.0002166666666666","1"
"Cash Cobain - rump punch","780","0.013","0.0002166666666666","1"
"ZaeHD & CEO - ALL IN","780","0.013","0.0002166666666666","1"
"Brief Encounter - Where Will I Go","780","0.013","0.0002166666666666","1"
"Nicholas Britell - Succession (Main Title Theme)","780","0.013","0.0002166666666666","1"
"Sam Kim - Playing Pretend","780","0.013","0.0002166666666666","1"
"blaze - rock u","780","0.013","0.0002166666666666","1"
"CASIOPEA - Golden Waves","780","0.013","0.0002166666666666","1"
"BAEKHYUN - Cry For Love","780","0.013","0.0002166666666666","1"
"ThxSoMch - Keep It Tucked","774","0.0129","0.000215","2"
"DJ Khaled - All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)","773","0.0128833333333333","0.0002147222222222","2"
"Zyrra Miller - Boobs vs Boobs Boin vs Boin","773","0.0128833333333333","0.0002147222222222","1"
"The Gap Band - Outstanding","773","0.0128833333333333","0.0002147222222222","1"
"Jensine Benitez - Ilusión De Amor","771","0.01285","0.0002141666666666","2"
"grentperez - My Heart It Beats for You","770","0.0128333333333333","0.0002138888888888","1"
"Khamari - Doctor, My Eyes","770","0.0128333333333333","0.0002138888888888","1"
"Josman - Intro","770","0.0128333333333333","0.0002138888888888","1"
"Trois Amis - Echoes of Elegance","770","0.0128333333333333","0.0002138888888888","1"
"Mike Dimes - MY STORY (DLOG)","770","0.0128333333333333","0.0002138888888888","1"
"SUNMI - TAIL","770","0.0128333333333333","0.0002138888888888","2"
"NAV - Held Me Down","770","0.0128333333333333","0.0002138888888888","4"
"DigDat - New Dior (feat. D-Block Europe)","770","0.0128333333333333","0.0002138888888888","1"
"Chief Keef - DAMN SHORTY (feat. Sexyy Red)","770","0.0128333333333333","0.0002138888888888","1"
"DEAN - Howlin' 404","770","0.0128333333333333","0.0002138888888888","1"
"Bell Biv DeVoe - B.B.D. (I Thought It Was Me)?","770","0.0128333333333333","0.0002138888888888","1"
"Jamiroquai - Canned Heat","770","0.0128333333333333","0.0002138888888888","2"
"Lacrim - Oh bah oui","770","0.0128333333333333","0.0002138888888888","1"
"Dibyo - Thim Slick Remix","770","0.0128333333333333","0.0002138888888888","2"
"Tyler, The Creator - Don't You Worry Baby (feat. Madison McFerrin)","770","0.0128333333333333","0.0002138888888888","1"
"SISTAR - Alone","770","0.0128333333333333","0.0002138888888888","2"
"BJ Lips - Gamer Boy","770","0.0128333333333333","0.0002138888888888","1"
"Lil Tecca - FLOWERS","768","0.0128","0.0002133333333333","1"
"Luca Santamaria - DINO$aUR","768","0.0128","0.0002133333333333","1"
"Diana Ross - I'm Coming Out","768","0.0128","0.0002133333333333","1"
"Chris Brown - Beg For It","768","0.0128","0.0002133333333333","1"
"Frank Ocean - White","768","0.0128","0.0002133333333333","1"
"Lil Baby - Hats Off (feat. Travis Scott)","768","0.0128","0.0002133333333333","1"
"The Pearls - Can I Call You Baby","768","0.0128","0.0002133333333333","1"
"Lil Uzi Vert - I KNOW","768","0.0128","0.0002133333333333","1"
"BADBADNOTGOOD - In Your Eyes","768","0.0128","0.0002133333333333","1"
"Kevin MacLeod - Aurea Carmina","768","0.0128","0.0002133333333333","1"
"Future - I'M ON ONE (feat. Drake)","768","0.0128","0.0002133333333333","1"
"Lil Tracy - Tight Rope","768","0.0128","0.0002133333333333","1"
"Twyce - Grinding","768","0.0128","0.0002133333333333","1"
"Imagine Dragons - Bad Liar","768","0.0128","0.0002133333333333","1"
"Lord Apex - Speak For Yourself","768","0.0128","0.0002133333333333","1"
"Kanye West - Remote Control","768","0.0128","0.0002133333333333","1"
"Kid Judo - parking lot date - sped up","768","0.0128","0.0002133333333333","1"
"REDCHINAWAVE - Отменяй","768","0.0128","0.0002133333333333","1"
"Hannah Montana - I'll Always Remember You","768","0.0128","0.0002133333333333","1"
"Westside Gunn - Michael Irvin","768","0.0128","0.0002133333333333","1"
"Hironobu Kageyama - We Gotta Power - 2005 ver./DRAGON BALL Z Opening Theme","768","0.0128","0.0002133333333333","1"
"Dharmendra Sewan - Chatta Rumal (From """"Yatra"""")","768","0.0128","0.0002133333333333","1"
"mage tears - cats in the cold","768","0.0128","0.0002133333333333","1"
"BossMan Dlow - Shake Dat Ass (Twerk Song)","767","0.0127833333333333","0.0002130555555555","2"
"The Cranberries - Zombie - 2025 Remastered","767","0.0127833333333333","0.0002130555555555","1"
"Shiroku - Again (From """"Fullmetal Alchemist"""")","767","0.0127833333333333","0.0002130555555555","1"
"cwthegoat - tonight ?","767","0.0127833333333333","0.0002130555555555","2"
"Imagine Dragons - On Top Of The World","767","0.0127833333333333","0.0002130555555555","2"
"Royal & the Serpent - overwhelmed","766","0.0127666666666666","0.0002127777777777","1"
"J. Cole - ATM","766","0.0127666666666666","0.0002127777777777","1"
"Juice WRLD - Hide (feat. Seezyn)","766","0.0127666666666666","0.0002127777777777","1"
"Yitai Wang - 危险派对","766","0.0127666666666666","0.0002127777777777","1"
"French Montana - Hot Boy Bling (feat. Jack Harlow & Lil Durk)","766","0.0127666666666666","0.0002127777777777","1"
"Yo Gotti - More Ready Than Ever","766","0.0127666666666666","0.0002127777777777","1"
"Maxime Fleury - Autumn Walk","766","0.0127666666666666","0.0002127777777777","1"
"Powers Pleasant - Purified (feat. Joey Bada$$, CJ Fly & Aaron Rose)","766","0.0127666666666666","0.0002127777777777","1"
"Bryson Tiller - Been That Way","766","0.0127666666666666","0.0002127777777777","2"
"F.R. David - Words - Original Version 1983","766","0.0127666666666666","0.0002127777777777","1"
"Skye - VOICES (feat. XXXTENTACION)","766","0.0127666666666666","0.0002127777777777","3"
"Mika Nakashima - KISS OF DEATH(Produced by HYDE)","766","0.0127666666666666","0.0002127777777777","3"
"Cherub - Doses & Mimosas","766","0.0127666666666666","0.0002127777777777","1"
"Noizy - Follow You","763","0.0127166666666666","0.0002119444444444","1"
"John Travolta - Summer Nights - From “Grease”","763","0.0127166666666666","0.0002119444444444","1"
"TWICE - MARS","760","0.0126666666666666","0.0002111111111111","1"
"(G)I-DLE - Fate","760","0.0126666666666666","0.0002111111111111","2"
"Sainté - Calm & Collected","760","0.0126666666666666","0.0002111111111111","1"
"Joyner Lucas - Your Heart","760","0.0126666666666666","0.0002111111111111","1"
"Coolzone - Coolzone - Super Slowed","760","0.0126666666666666","0.0002111111111111","1"
"A$AP Twelvyy - Jus Lef Phoenix","760","0.0126666666666666","0.0002111111111111","1"
"vudah - Eyes on Me","760","0.0126666666666666","0.0002111111111111","1"
"JENNIE - like JENNIE","760","0.0126666666666666","0.0002111111111111","1"
"Ro$ama - Ight","760","0.0126666666666666","0.0002111111111111","1"
"Rachel Grae - How to Be Alone","760","0.0126666666666666","0.0002111111111111","1"
"Cochise - JACKPOT","760","0.0126666666666666","0.0002111111111111","1"
"ILOVEMAKONNEN - Tuesday (feat. Drake)","760","0.0126666666666666","0.0002111111111111","2"
"E.K.E. - Ghetto - UK Remix","760","0.0126666666666666","0.0002111111111111","1"
"Zola - AMBER","760","0.0126666666666666","0.0002111111111111","1"
"Cascada - Evacuate The Dancefloor - Radio Edit","760","0.0126666666666666","0.0002111111111111","1"
"KAI - Wait On Me","760","0.0126666666666666","0.0002111111111111","2"
"Ayo & Teo - Like Us","760","0.0126666666666666","0.0002111111111111","2"
"SXMPRA - COWBELL WARRIOR!","760","0.0126666666666666","0.0002111111111111","1"
"BURNOUT SYNDROMES - FLY HIGH!! -Spring Version-","760","0.0126666666666666","0.0002111111111111","1"
"Jazmine Sullivan - Insecure","760","0.0126666666666666","0.0002111111111111","1"
"DC - Tears, Sweat, Blood","760","0.0126666666666666","0.0002111111111111","1"
"Eazy-E - Real Muthaphuckkin G's","760","0.0126666666666666","0.0002111111111111","1"
"Autumn! - Uptown Coolin!","760","0.0126666666666666","0.0002111111111111","2"
"Sơn Tùng M-TP - Chạy Ngay Đi - Onionn Remix","760","0.0126666666666666","0.0002111111111111","1"
"He Is We - I Wouldn't Mind","760","0.0126666666666666","0.0002111111111111","1"
"brb. - juice","760","0.0126666666666666","0.0002111111111111","1"
"Kim - Love & Lové","753","0.01255","0.0002091666666666","1"
"Ayo & Teo - Last Forever","751","0.0125166666666666","0.0002086111111111","2"
"Future - Jersey","750","0.0125","0.0002083333333333","1"
"IU - Dear Name","750","0.0125","0.0002083333333333","2"
"Cypress Hill - (Rock) Superstar (feat. Chino Moreno & Everlast)","750","0.0125","0.0002083333333333","1"
"Berhana - Golden","750","0.0125","0.0002083333333333","1"
"BLVCKCOWBELL - Montagem Toma Toma","750","0.0125","0.0002083333333333","1"
"Jack Harlow - SUVs (Black on Black)","750","0.0125","0.0002083333333333","2"
"WEEDMANE - SUICIDE YEAR","750","0.0125","0.0002083333333333","1"
"Sly M - Pissy Pamper (They Tryna Be Cray)","750","0.0125","0.0002083333333333","1"
"Mike Posner - Cooler Than Me","750","0.0125","0.0002083333333333","1"
"DJ Dozabri - É Só Um Lance Lero Lero","750","0.0125","0.0002083333333333","1"
"SiR - That's Why I Love You","750","0.0125","0.0002083333333333","1"
"Autumn! - Still the Same","750","0.0125","0.0002083333333333","1"
"SE SO NEON - NAN CHUN 난춘","750","0.0125","0.0002083333333333","1"
"Che - MANNEQUIN","750","0.0125","0.0002083333333333","2"
"Thundercat - Overseas","750","0.0125","0.0002083333333333","2"
"Jace! - Go Thru Trees","750","0.0125","0.0002083333333333","1"
"HIMXN - QUEIMAR","750","0.0125","0.0002083333333333","1"
"Hoody - Adios","750","0.0125","0.0002083333333333","2"
"aubreecollettelee - You're The Man","750","0.0125","0.0002083333333333","1"
"Miura Jam - Pegasus Fantasy (Saint Seiya)","749","0.0124833333333333","0.0002080555555555","1"
"Fimiguerrero - Tartan","747","0.01245","0.0002074999999999","1"
"marQ - Farewell","747","0.01245","0.0002074999999999","2"
"Hillsong UNITED - So Will I (100 Billion X)","746","0.0124333333333333","0.0002072222222222","1"
"lil Shordie Scott - Rocking A Cardigan in Atlanta","746","0.0124333333333333","0.0002072222222222","1"
"KOHTA YAMAMOTO - Footsteps of Doom","746","0.0124333333333333","0.0002072222222222","1"
"DJ Khaled - Juice WRLD DID (feat. Juice WRLD)","746","0.0124333333333333","0.0002072222222222","1"
"Frank Ocean - Be Yourself","746","0.0124333333333333","0.0002072222222222","1"
"Nines - Venting","746","0.0124333333333333","0.0002072222222222","1"
"XXKATUSJINSUX - MULLET DADDY","746","0.0124333333333333","0.0002072222222222","1"
"MilanMakesBeats - Butterfly Coupe (feat. Playboi Carti & Yung Bans)","746","0.0124333333333333","0.0002072222222222","1"
"1030Xhris - Blood On The Leaves (Remix)","746","0.0124333333333333","0.0002072222222222","1"
"Yungen - The Moment","746","0.0124333333333333","0.0002072222222222","1"
"Le Castle Vania - The Red Circle","746","0.0124333333333333","0.0002072222222222","1"
"Timmies - Tell Me Why I'm Waiting","746","0.0124333333333333","0.0002072222222222","1"
"Roll Deep - Eskimo - Vocal Version","746","0.0124333333333333","0.0002072222222222","1"
"GLDN - Something Special","746","0.0124333333333333","0.0002072222222222","1"
"admo - 77","746","0.0124333333333333","0.0002072222222222","1"
"Joyner Lucas - I Love","746","0.0124333333333333","0.0002072222222222","2"
"Kanye West - God Is","746","0.0124333333333333","0.0002072222222222","1"
"Adrian - 9am in Calabasas (Slowed + Reverb)","746","0.0124333333333333","0.0002072222222222","1"
"icemop - real","746","0.0124333333333333","0.0002072222222222","1"
"Tee Grizzley - I Spy","746","0.0124333333333333","0.0002072222222222","1"
"The Plug - Rich (feat. D Block Europe & Offset)","746","0.0124333333333333","0.0002072222222222","2"
"Mckyyy - Roi - Instrumental Slowed","746","0.0124333333333333","0.0002072222222222","1"
"6LACK - Switch","746","0.0124333333333333","0.0002072222222222","1"
"Ayo & Teo - In Reverse","746","0.0124333333333333","0.0002072222222222","1"
"Mura Masa - What If I Go? (feat. Bonzai)","746","0.0124333333333333","0.0002072222222222","1"
"Unknown T - Homerton B - James Hype Remix","746","0.0124333333333333","0.0002072222222222","1"
"Brad Knauber - Hissin: A Minecraft Parody of Whistle","746","0.0124333333333333","0.0002072222222222","1"
"Rauw Alejandro - Desesperados","746","0.0124333333333333","0.0002072222222222","1"
"KANA-BOON - Fighter","746","0.0124333333333333","0.0002072222222222","1"
"GroovyRoom - This Night (feat. Blue.D, Jhnovr)","746","0.0124333333333333","0.0002072222222222","1"
"NU'EST - OVERCOME (2022 Remastered Version)","745","0.0124166666666666","0.0002069444444444","3"
"ODECORE - YOU'RE TOO SLOW - Slowed & Reverbed","743","0.0123833333333333","0.0002063888888888","1"
"TWICE - LIKEY - Japanese ver.","743","0.0123833333333333","0.0002063888888888","5"
"Hot Chelle Rae - I Like It Like That (feat. New Boyz)","743","0.0123833333333333","0.0002063888888888","1"
"Sleep Token - Gethsemane","743","0.0123833333333333","0.0002063888888888","1"
"Disrupta - Heartstrings","743","0.0123833333333333","0.0002063888888888","1"
"Nick Wilkins - Wish I Said I Love You","743","0.0123833333333333","0.0002063888888888","1"
"Khalid - Another Sad Love Song","743","0.0123833333333333","0.0002063888888888","2"
"Derek & The Dominos - Layla","743","0.0123833333333333","0.0002063888888888","1"
"Lil Nas X - Rodeo - feat. Nas","743","0.0123833333333333","0.0002063888888888","1"
"Slings - Red Flag (feat. JAY1)","743","0.0123833333333333","0.0002063888888888","1"
"大原ゆい子 - 透明な翼","743","0.0123833333333333","0.0002063888888888","1"
"RADWIMPS - We'll Be Alright (Movie Edit)","743","0.0123833333333333","0.0002063888888888","1"
"Rsieh Raxan - describe it (feat. fss)","743","0.0123833333333333","0.0002063888888888","1"
"offonoff - in the car","743","0.0123833333333333","0.0002063888888888","1"
"たかやん - To everyone who want to die","743","0.0123833333333333","0.0002063888888888","1"
"Johnny Orlando - What If (I Told You I Like You)","743","0.0123833333333333","0.0002063888888888","1"
"Aspinal - Coming Down x Hotline","743","0.0123833333333333","0.0002063888888888","1"
"PSY - That That (prod.&feat. SUGA of BTS)","740","0.0123333333333333","0.0002055555555555","4"
"Seiji Yokoyama - The Legendary God Warriors","740","0.0123333333333333","0.0002055555555555","1"
"DYSTINCT - Don't Go (feat. B Young)","740","0.0123333333333333","0.0002055555555555","1"
"Johann Sebastian Bach - Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","740","0.0123333333333333","0.0002055555555555","1"
"Beyoncé - Beautiful Liar","740","0.0123333333333333","0.0002055555555555","1"
"Nico Segal - Sunday Candy","740","0.0123333333333333","0.0002055555555555","1"
"Oliver Tree - Alien Boy","740","0.0123333333333333","0.0002055555555555","2"
"3weeksin - FLOWIN","740","0.0123333333333333","0.0002055555555555","1"
"SIX - Don't Lose Ur Head","740","0.0123333333333333","0.0002055555555555","1"
"ENHYPEN - Brought The Heat Back","740","0.0123333333333333","0.0002055555555555","1"
"Sturdyyoungin - TRIPPIN","740","0.0123333333333333","0.0002055555555555","1"
"DJ Khaled - STAYING ALIVE (feat. Drake & Lil Baby)","740","0.0123333333333333","0.0002055555555555","2"
"thủy - girls like me don't cry","740","0.0123333333333333","0.0002055555555555","1"
"ZAQ - BRAVER","740","0.0123333333333333","0.0002055555555555","1"
"BOYNEXTDOOR - Earth, Wind & Fire","740","0.0123333333333333","0.0002055555555555","3"
"Gippeul - Red Sun In The Sky","740","0.0123333333333333","0.0002055555555555","2"
"Frank Sinatra - The Girl From Ipanema - 2008 Remastered","740","0.0123333333333333","0.0002055555555555","1"
"Rochelle Jordan - Lowkey","740","0.0123333333333333","0.0002055555555555","1"
"Galileo Galilei - 死んでくれ","740","0.0123333333333333","0.0002055555555555","1"
"Khalid - OTW","740","0.0123333333333333","0.0002055555555555","1"
"Panic! At The Disco - But It's Better If You Do","740","0.0123333333333333","0.0002055555555555","1"
"Rannar Sillard - Retriever","737","0.0122833333333333","0.0002047222222222","1"
"Destroy Lonely - leash","736","0.0122666666666666","0.0002044444444444","1"
"照井順政 - Toji Fushiguro","733","0.0122166666666666","0.0002036111111111","1"
"Rocco Hunt - Se Tornerai (feat. Neffa)","733","0.0122166666666666","0.0002036111111111","1"
"JM7 - Mixed & Mastered","730","0.0121666666666666","0.0002027777777777","1"
"Kwákz - My Fault","730","0.0121666666666666","0.0002027777777777","1"
"Tita Lau - To L.A","730","0.0121666666666666","0.0002027777777777","1"
"berryblue - Enjoy Yourself","730","0.0121666666666666","0.0002027777777777","1"
"D. Savage - Bet","730","0.0121666666666666","0.0002027777777777","1"
"54 Ultra - Upside Down","730","0.0121666666666666","0.0002027777777777","1"
"Red Velvet - Hello, Sunset","730","0.0121666666666666","0.0002027777777777","2"
"IU - Blueming","730","0.0121666666666666","0.0002027777777777","3"
"SUNMI - 24 Hours","730","0.0121666666666666","0.0002027777777777","2"
"Hiroyuki Sawano - Xl-Tt","728","0.0121333333333333","0.0002022222222222","3"
"猫 シ Corp. - 【Twin Palms】","725","0.0120833333333333","0.0002013888888888","1"
"DIALOGUE+ - Omoide Shiritori","725","0.0120833333333333","0.0002013888888888","1"
"Da Lench Mob - Who Ya Gonna Shoot Wit That","725","0.0120833333333333","0.0002013888888888","1"
"Troye Sivan - YOUTH","725","0.0120833333333333","0.0002013888888888","1"
"22francc - alfredo","725","0.0120833333333333","0.0002013888888888","1"
"Lord Apex - Ssv2","725","0.0120833333333333","0.0002013888888888","1"
"Pop Smoke - Merci Beaucoup","725","0.0120833333333333","0.0002013888888888","1"
"Kevin MacLeod - Pixel Peeker Polka - faster","725","0.0120833333333333","0.0002013888888888","1"
"LiPoe - Kia Boys","725","0.0120833333333333","0.0002013888888888","1"
"Christian Kuria - Bitter Pill","725","0.0120833333333333","0.0002013888888888","1"
"Tyla - Water - Remix","725","0.0120833333333333","0.0002013888888888","1"
"Bob Sinclar - World Hold on (Children of the Sky) [Radio Edit]","725","0.0120833333333333","0.0002013888888888","1"
"Zara Larsson - I Can't Fall in Love Without You","725","0.0120833333333333","0.0002013888888888","1"
"Kid Trunks - Off The Leash (feat. Flyboy Tarantino)","725","0.0120833333333333","0.0002013888888888","1"
"BTS - Miss Right","725","0.0120833333333333","0.0002013888888888","1"
"Timothy Wilson - I Wanna Know Right Now","725","0.0120833333333333","0.0002013888888888","1"
"freemyswag - where u at","725","0.0120833333333333","0.0002013888888888","1"
"Jaybexo - with the tool","725","0.0120833333333333","0.0002013888888888","1"
"The Rose - She's In The Rain","725","0.0120833333333333","0.0002013888888888","1"
"Cochise - OLD TUNES","725","0.0120833333333333","0.0002013888888888","1"
"Calvin Harris - Prayers Up (feat. Travis Scott & A-Trak)","725","0.0120833333333333","0.0002013888888888","1"
"Trippie Redd - Bird Shit","725","0.0120833333333333","0.0002013888888888","1"
"Luis R Conriquez - Si No Quieres No","725","0.0120833333333333","0.0002013888888888","1"
"Wallows - OK","725","0.0120833333333333","0.0002013888888888","1"
"Chase Atlantic - Church","725","0.0120833333333333","0.0002013888888888","1"
"Tiny Meat Gang - Broke Bitch","725","0.0120833333333333","0.0002013888888888","2"
"David Guetta - Without You (feat. Usher)","725","0.0120833333333333","0.0002013888888888","1"
"convolk - mama looking down at me","725","0.0120833333333333","0.0002013888888888","1"
"Barretta - Make This Up","725","0.0120833333333333","0.0002013888888888","1"
"Visceral Design - the unknown","724","0.0120666666666666","0.0002011111111111","2"
"Labi Siffre - My Song","723","0.01205","0.0002008333333333","1"
"KA$HDAMI - Look N The Mirror!","720","0.012","0.0002","4"
"Dreamville - Sunset (with J. Cole feat. Young Nudy)","720","0.012","0.0002","1"
"BTOB - WOW","720","0.012","0.0002","2"
"Sia - Elastic Heart","720","0.012","0.0002","2"
"sayso - pump","720","0.012","0.0002","2"
"YNW Melly - Freddy Krueger (feat. Tee Grizzley)","720","0.012","0.0002","1"
"Studio Killers - Jenny (I Wanna Ruin Our Friendship)","720","0.012","0.0002","1"
"Chance the Rapper - All We Got (feat. Kanye West & Chicago Children's Choir)","720","0.012","0.0002","2"
"Meek Mill - Blue Notes","720","0.012","0.0002","1"
"Michael Kiwanuka - Love & Hate","720","0.012","0.0002","1"
"Samuel Kim - Call Your Name (Mikasa's Song) - Japanese Version - Cover","720","0.012","0.0002","1"
"Odeal - Coffee (Don't Read Signs)","720","0.012","0.0002","1"
"Blue Bunny - Yu Yu Hakusho Romantic Theme Slowed & Reverbed - Remix","720","0.012","0.0002","1"
"VERIVERY - O","720","0.012","0.0002","1"
"Pr0d.k4y - From The Start (Zess x Nola Bounce)","720","0.012","0.0002","1"
"Brian the Sun - Lonely Go!","719","0.0119833333333333","0.0001997222222222","2"
"Smoove'L - Apollo","719","0.0119833333333333","0.0001997222222222","1"
"Yasuharu Takanashi - Dragon Force","719","0.0119833333333333","0.0001997222222222","1"
"6LACK - Loaded Gun","719","0.0119833333333333","0.0001997222222222","3"
"西田真由美&高良祐子 - ユラユラ (第203-220話 OP)","719","0.0119833333333333","0.0001997222222222","1"
"Chris Brown - Don't Check On Me (feat. Justin Bieber & Ink)","719","0.0119833333333333","0.0001997222222222","1"
"Tears For Fears - Everybody Wants To Rule The World - Sped Up Version","719","0.0119833333333333","0.0001997222222222","2"
"Eve - Ao No Waltz","719","0.0119833333333333","0.0001997222222222","1"
"Daisuke Ishiwatari - Smell of the Game ( [New Guilty Gear] Promotion Music)","719","0.0119833333333333","0.0001997222222222","1"
"Blondie - One Way Or Another - Remastered 2001","719","0.0119833333333333","0.0001997222222222","1"
"Susumu Hirasawa - Gats","719","0.0119833333333333","0.0001997222222222","1"
"Sting - Englishman In New York","719","0.0119833333333333","0.0001997222222222","1"
"Mom Jeans. - Scott Pilgrim vs. My GPA","719","0.0119833333333333","0.0001997222222222","3"
"SR - Catch Me Outside (feat. SD, Doubleback, Trap SG, Hk Siru)","719","0.0119833333333333","0.0001997222222222","1"
"Rad Museum - Dancing In The Rain","719","0.0119833333333333","0.0001997222222222","1"
"NAV - NAV","719","0.0119833333333333","0.0001997222222222","1"
"Babyface Ray - Family > Money","719","0.0119833333333333","0.0001997222222222","1"
"Alec Benjamin - Let Me Down Slowly","719","0.0119833333333333","0.0001997222222222","1"
"Destroy Lonely - jumanji","713","0.0118833333333333","0.0001980555555555","1"
"Finessekid - Coucoo","713","0.0118833333333333","0.0001980555555555","1"
